user_id,item_id,description,recommendation_type,business_boosted,campaign_type,final_score,ai_relevance,strategic_boost,personalization_match,popularity_score,reason,matched_interests
14267.0,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,personalization,False,none,0.8195,0.8257,0.0675,1.0,0.4276,Personalized: Matches your interest in SET_OF_12_FAIRY,SET_OF_12_FAIRY
14267.0,23561,SET OF 6 RIBBONS PARTY,personalization,False,none,0.8106,0.8165,0.0594,1.0,0.3464,"Personalized: Matches your interest in SET_OF_12_FAIRY, SET/20_STRAWBERRY_PAPER_NAPKINS","SET_OF_12_FAIRY, SET/20_STRAWBERRY_PAPER_NAPKINS"
14267.0,37449,CERAMIC CAKE STAND + HANGING CAKES,personalization,False,none,0.8038,0.8991,0.004,1.0,0.6611,"Personalized: Matches your interest in FRENCH_ENAMEL_CANDLEHOLDER, SET_OF_12_FAIRY","FRENCH_ENAMEL_CANDLEHOLDER, SET_OF_12_FAIRY"
14267.0,85232B,SET OF 3 BABUSHKA STACKING TINS,personalization,False,none,0.8007,0.8073,0.1516,1.0,0.3147,"Personalized: Matches your interest in SET_OF_16_VINTAGE, SET_OF_12_FAIRY","SET_OF_16_VINTAGE, SET_OF_12_FAIRY"
14267.0,72800D,4 BLUE DINNER CANDLES SILVER FLOCK,personalization,False,none,0.7882,0.789,0.1397,1.0,0.4507,Personalized: Matches your interest in SET_OF_12_FAIRY,SET_OF_12_FAIRY
14267.0,22824,3 TIER SWEETHEART GARDEN SHELF,personalization,False,none,0.7835,0.8486,0.0557,1.0,0.4967,Personalized: Matches your interest in SET_OF_12_FAIRY,SET_OF_12_FAIRY
14267.0,23014,GLASS APOTHECARY BOTTLE ELIXIR,curation,False,none,0.416,0.9908,0.0646,0.3598,0.6702,"Personalized: Matches your interest in FAWN_BLUE_HOT_WATER, PINK_GLASS_CANDLEHOLDER","FAWN_BLUE_HOT_WATER, PINK_GLASS_CANDLEHOLDER"
14267.0,84946,ANTIQUE SILVER TEA GLASS ETCHED,curation,False,none,0.4133,0.9908,0.2946,0.3598,0.858,Personalized: Matches your interest in PINK_GLASS_CANDLEHOLDER,PINK_GLASS_CANDLEHOLDER
14267.0,71053,WHITE METAL LANTERN,promotion,True,promoted,0.064,0.9954,0.1688,0.0,0.7319,Promoted: Featured brand selected for you,
17431.0,21454,PAINTED PINK RABBIT ,personalization,False,none,0.8615,0.9603,0.2316,1.0,0.5081,Personalized: Matches your interest in RABBIT_EASTER_DECORATION,RABBIT_EASTER_DECORATION
17431.0,21457,2 PICTURE BOOK EGGS EASTER DUCKS,personalization,False,none,0.8457,0.8452,0.0631,1.0,0.3719,"Personalized: Matches your interest in EGG_CUP_HENRIETTA_HEN, RABBIT_EASTER_DECORATION","EGG_CUP_HENRIETTA_HEN, RABBIT_EASTER_DECORATION"
17431.0,21356,TOAST ITS - FAIRY FLOWER,personalization,False,none,0.8446,0.8492,0.0,1.0,0.5283,"Personalized: Matches your interest in RED_POLKADOT_PUDDING_BOWL, RABBIT_EASTER_DECORATION","RED_POLKADOT_PUDDING_BOWL, RABBIT_EASTER_DECORATION"
17431.0,21943,CAKES AND RABBITS DESIGN FLANNEL ,personalization,False,none,0.8439,0.8968,0.2214,1.0,0.3147,Personalized: Matches your interest in RABBIT_EASTER_DECORATION,RABBIT_EASTER_DECORATION
17431.0,84549,CROCHET WHITE RABBIT KEYRING ,personalization,False,none,0.8341,0.873,0.0,1.0,0.182,"Personalized: Matches your interest in EMBROIDERED_RIBBON_REEL_SUSIE, RABBIT_EASTER_DECORATION","EMBROIDERED_RIBBON_REEL_SUSIE, RABBIT_EASTER_DECORATION"
17431.0,84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,personalization,False,none,0.834,0.8254,0.0,1.0,0.4171,"Personalized: Matches your interest in EMBROIDERED_RIBBON_REEL_SUSIE, RABBIT_EASTER_DECORATION","EMBROIDERED_RIBBON_REEL_SUSIE, RABBIT_EASTER_DECORATION"
17431.0,22281,EASTER TREE YELLOW BIRDS,personalization,False,none,0.83,0.9286,0.0812,1.0,0.4996,"Personalized: Matches your interest in GREEN_BIRDHOUSE_DECORATION, RABBIT_EASTER_DECORATION","GREEN_BIRDHOUSE_DECORATION, RABBIT_EASTER_DECORATION"
17431.0,22575,METAL MERRY CHRISTMAS WREATH,curation,False,none,0.3914,0.9881,0.5685,0.3103,0.5752,Personalized: Matches your interest in STAR_WOODEN_CHRISTMAS_DECORATION,STAR_WOODEN_CHRISTMAS_DECORATION
17431.0,21822,GLITTER CHRISTMAS TREE WITH BELLS,curation,False,none,0.379,0.9325,0.4155,0.3103,0.5538,Personalized: Matches your interest in STAR_WOODEN_CHRISTMAS_DECORATION,STAR_WOODEN_CHRISTMAS_DECORATION
17431.0,22423,REGENCY CAKESTAND 3 TIER,promotion,True,clearance,0.0928,0.996,0.2034,0.6398,0.9782,Clearance: Featured brand selected for you,SET_OF_12_FAIRY
15256.0,23182,TOILET SIGN OCCUPIED OR VACANT,personalization,False,none,0.85,0.9953,0.4227,1.0,0.7338,Personalized: Matches your interest in KITCHEN_METAL_SIGN,KITCHEN_METAL_SIGN
15256.0,21175,GIN + TONIC DIET METAL SIGN,personalization,False,none,0.8387,0.9929,0.4967,1.0,0.8602,Personalized: Matches your interest in KITCHEN_METAL_SIGN,KITCHEN_METAL_SIGN
15256.0,22383,LUNCH BAG SUKI  DESIGN ,personalization,False,none,0.8255,0.9976,0.1309,1.0,0.9173,"Personalized: Matches your interest in JUMBO_BAG_VINTAGE_CHRISTMAS, RED_RETROSPOT_SHOPPER_BAG","JUMBO_BAG_VINTAGE_CHRISTMAS, RED_RETROSPOT_SHOPPER_BAG"
15256.0,21588,RETROSPOT GIANT TUBE MATCHES,personalization,False,none,0.8019,0.9858,0.123,1.0,0.6477,Personalized: Matches your interest in RED_RETROSPOT_UMBRELLA,RED_RETROSPOT_UMBRELLA
15256.0,15056N,EDWARDIAN PARASOL NATURAL,personalization,False,none,0.7978,0.9882,0.2245,1.0,0.7807,Personalized: Matches your interest in RED_RETROSPOT_UMBRELLA,RED_RETROSPOT_UMBRELLA
15256.0,22355,CHARLOTTE BAG SUKI DESIGN,personalization,False,none,0.7845,0.9953,0.1106,1.0,0.8396,"Personalized: Matches your interest in JUMBO_BAG_VINTAGE_CHRISTMAS, RED_RETROSPOT_SHOPPER_BAG","JUMBO_BAG_VINTAGE_CHRISTMAS, RED_RETROSPOT_SHOPPER_BAG"
15256.0,23249,VINTAGE RED ENAMEL TRIM PLATE,personalization,False,none,0.7807,0.9669,0.1144,1.0,0.5576,Personalized: Matches your interest in RED_RETROSPOT_UMBRELLA,RED_RETROSPOT_UMBRELLA
15256.0,21484,CHICK GREY HOT WATER BOTTLE,curation,False,none,0.3841,0.9858,0.7084,0.0,0.7478,Discovery: A new item the AI thinks you will love,
15256.0,23167,SMALL CERAMIC TOP STORAGE JAR ,curation,False,none,0.3811,0.9858,0.5296,0.0,0.6852,Discovery: A new item the AI thinks you will love,
15256.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,promotion,True,promoted,0.0947,0.9976,0.4962,0.0,1.0,Promoted: Featured brand selected for you,
12395.0,21580,RABBIT  DESIGN  COTTON TOTE BAG,personalization,False,none,0.825,0.8382,0.267,1.0,0.4225,Personalized: Matches your interest in JUMBO_BAG_VINTAGE_CHRISTMAS,JUMBO_BAG_VINTAGE_CHRISTMAS
12395.0,62097B,BLUE STRIPES SHOULDER BAG,personalization,False,none,0.8196,0.8647,0.0751,1.0,0.182,"Personalized: Matches your interest in JUMBO_BAG_VINTAGE_CHRISTMAS, RED_RETROSPOT_SHOPPER_BAG","JUMBO_BAG_VINTAGE_CHRISTMAS, RED_RETROSPOT_SHOPPER_BAG"
12395.0,20763,DAISY SKETCHBOOK ,personalization,False,none,0.802,0.8575,0.0,0.9565,0.4276,"Personalized: Matches your interest in MINI_JIGSAW_DOLLY_GIRL, SMALL_PURPLE_BABUSHKA_NOTEBOOK","MINI_JIGSAW_DOLLY_GIRL, SMALL_PURPLE_BABUSHKA_NOTEBOOK"
12395.0,85177,BASKET OF FLOWERS SEWING KIT,personalization,False,none,0.7933,0.8647,0.0676,0.9565,0.4967,Personalized: Matches your interest in MINI_JIGSAW_DOLLY_GIRL,MINI_JIGSAW_DOLLY_GIRL
12395.0,22538,MINI JIGSAW GO TO THE FAIR,personalization,False,none,0.7913,0.8865,0.2863,0.9565,0.4374,Personalized: Matches your interest in MINI_JIGSAW_DOLLY_GIRL,MINI_JIGSAW_DOLLY_GIRL
12395.0,23459,DOLLY CABINET 2 DRAWERS ,personalization,False,none,0.7818,0.8913,0.1307,0.9565,0.3932,Personalized: Matches your interest in MINI_JIGSAW_DOLLY_GIRL,MINI_JIGSAW_DOLLY_GIRL
12395.0,23458,DOLLY CABINET 3 DRAWERS ,personalization,False,none,0.7812,0.8986,0.1391,0.9565,0.4507,Personalized: Matches your interest in MINI_JIGSAW_DOLLY_GIRL,MINI_JIGSAW_DOLLY_GIRL
12395.0,21244,BLUE POLKADOT PLATE ,curation,False,none,0.3932,0.9662,0.6265,0.2862,0.6568,Personalized: Matches your interest in BLUE_POLKADOT_CUP,BLUE_POLKADOT_CUP
12395.0,79191B,RETRO PLASTIC POLKA TRAY,curation,False,none,0.3923,0.9444,0.4639,0.2862,0.4326,Personalized: Matches your interest in BLUE_POLKADOT_CUP,BLUE_POLKADOT_CUP
12395.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,promotion,True,promoted,0.0668,0.9976,0.4962,0.0,1.0,Promoted: Featured brand selected for you,
16584.0,82567,"AIRLINE LOUNGE,METAL SIGN",personalization,False,none,0.842,0.968,0.4217,1.0,0.6594,Personalized: Matches your interest in KITCHEN_METAL_SIGN,KITCHEN_METAL_SIGN
16584.0,22412,METAL SIGN NEIGHBOURHOOD WITCH ,personalization,False,none,0.8341,0.9561,0.5501,1.0,0.6262,Personalized: Matches your interest in KITCHEN_METAL_SIGN,KITCHEN_METAL_SIGN
16584.0,22115,METAL SIGN EMPIRE TEA,personalization,False,none,0.6845,0.9735,0.1371,1.0,0.6859,"Personalized: Matches your interest in TEA_TIME_TEA_TOWELS, KITCHEN_METAL_SIGN","TEA_TIME_TEA_TOWELS, KITCHEN_METAL_SIGN"
16584.0,84598,BOYS ALPHABET IRON ON PATCHES,personalization,False,none,0.6631,0.8454,0.0,1.0,0.2352,"Personalized: Matches your interest in SET_OF_SKULL_WALL, KITCHEN_METAL_SIGN","SET_OF_SKULL_WALL, KITCHEN_METAL_SIGN"
16584.0,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,personalization,False,none,0.6257,0.9625,0.0934,1.0,0.6284,Personalized: Matches your interest in KITCHEN_METAL_SIGN,KITCHEN_METAL_SIGN
16584.0,22826,LOVE SEAT ANTIQUE WHITE METAL,personalization,False,none,0.6066,0.8454,0.1382,1.0,0.4906,"Personalized: Matches your interest in WOODEN_FRAME_ANTIQUE_WHITE, KITCHEN_METAL_SIGN","WOODEN_FRAME_ANTIQUE_WHITE, KITCHEN_METAL_SIGN"
16584.0,22627,MINT KITCHEN SCALES,personalization,False,none,0.5756,0.9863,0.0543,0.6343,0.7521,Personalized: Matches your interest in SET_OF_16_VINTAGE,SET_OF_16_VINTAGE
16584.0,21875,KINGS CHOICE MUG,curation,False,none,0.3423,0.9387,0.525,0.2047,0.6205,Personalized: Matches your interest in FLOWER_SHOP_DESIGN_MUG,FLOWER_SHOP_DESIGN_MUG
16584.0,22300,COFFEE MUG DOG + BALL DESIGN,curation,False,none,0.339,0.9826,0.5217,0.2047,0.655,Personalized: Matches your interest in FLOWER_SHOP_DESIGN_MUG,FLOWER_SHOP_DESIGN_MUG
16584.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,promotion,True,promoted,0.0809,0.9982,0.4962,0.0,1.0,Promoted: Featured brand selected for you,
16641.0,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,personalization,False,none,0.8066,0.9781,0.1641,1.0,0.6109,Personalized: Matches your interest in STAR_WOODEN_CHRISTMAS_DECORATION,STAR_WOODEN_CHRISTMAS_DECORATION
16641.0,22224,WHITE LOVEBIRD LANTERN,personalization,False,none,0.806,0.9319,0.2127,1.0,0.6262,Personalized: Matches your interest in GREEN_BIRDHOUSE_DECORATION,GREEN_BIRDHOUSE_DECORATION
16641.0,21811,CHRISTMAS HANGING HEART WITH BELL,personalization,False,none,0.8008,0.9635,0.0965,1.0,0.6725,Personalized: Matches your interest in STAR_WOODEN_CHRISTMAS_DECORATION,STAR_WOODEN_CHRISTMAS_DECORATION
16641.0,22694,WICKER STAR ,personalization,False,none,0.8002,0.9951,0.0273,1.0,0.7542,Personalized: Matches your interest in GREEN_BIRDHOUSE_DECORATION,GREEN_BIRDHOUSE_DECORATION
16641.0,22219,LOVEBIRD HANGING DECORATION WHITE ,personalization,False,none,0.796,0.9927,0.309,1.0,0.7592,Personalized: Matches your interest in GREEN_BIRDHOUSE_DECORATION,GREEN_BIRDHOUSE_DECORATION
16641.0,22293,HANGING CHICK GREEN DECORATION,personalization,False,none,0.7904,0.9124,0.0784,1.0,0.5906,"Personalized: Matches your interest in EMBROIDERED_RIBBON_REEL_SUSIE, GREEN_BIRDHOUSE_DECORATION","EMBROIDERED_RIBBON_REEL_SUSIE, GREEN_BIRDHOUSE_DECORATION"
16641.0,85049E,SCANDINAVIAN REDS RIBBONS,personalization,False,none,0.7891,0.9708,0.0424,1.0,0.7681,Personalized: Matches your interest in STAR_WOODEN_CHRISTMAS_DECORATION,STAR_WOODEN_CHRISTMAS_DECORATION
16641.0,22992,REVOLVER WOODEN RULER ,curation,False,none,0.4744,0.9878,0.3059,0.2524,0.7473,Personalized: Matches your interest in WOODEN_FRAME_ANTIQUE_WHITE,WOODEN_FRAME_ANTIQUE_WHITE
16641.0,82484,WOOD BLACK BOARD ANT WHITE FINISH,curation,False,none,0.4719,0.9951,0.2665,0.2524,0.8412,Personalized: Matches your interest in WOODEN_FRAME_ANTIQUE_WHITE,WOODEN_FRAME_ANTIQUE_WHITE
16641.0,22423,REGENCY CAKESTAND 3 TIER,promotion,True,clearance,0.0986,0.9951,0.2034,0.5082,0.9782,Clearance: Featured brand selected for you,SET_OF_12_FAIRY
16807.0,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,personalization,False,none,0.8251,0.9333,0.2415,1.0,0.5892,Personalized: Matches your interest in JUMBO_BAG_VINTAGE_CHRISTMAS,JUMBO_BAG_VINTAGE_CHRISTMAS
16807.0,22820,GIFT BAG BIRTHDAY,personalization,False,none,0.8232,0.9333,0.279,1.0,0.5054,Personalized: Matches your interest in JUMBO_BAG_VINTAGE_CHRISTMAS,JUMBO_BAG_VINTAGE_CHRISTMAS
16807.0,21933,PINK VINTAGE PAISLEY PICNIC BAG,personalization,False,none,0.7644,0.9944,0.1753,1.0,0.7464,"Personalized: Matches your interest in CABIN_BAG_VINTAGE_PAISLEY, JUMBO_BAG_VINTAGE_CHRISTMAS","CABIN_BAG_VINTAGE_PAISLEY, JUMBO_BAG_VINTAGE_CHRISTMAS"
16807.0,84858C,PINK RIVIERA HANDBAG,personalization,False,none,0.7643,0.7944,0.1199,1.0,0.2352,"Personalized: Matches your interest in PINK_BUTTERFLY_WASHBAG, JUMBO_BAG_VINTAGE_CHRISTMAS","PINK_BUTTERFLY_WASHBAG, JUMBO_BAG_VINTAGE_CHRISTMAS"
16807.0,47369A,PINK GREEN EMBROIDERY COSMETIC BAG,personalization,False,none,0.7606,0.8833,0.0611,1.0,0.2554,"Personalized: Matches your interest in PINK_BUTTERFLY_WASHBAG, JUMBO_BAG_VINTAGE_CHRISTMAS","PINK_BUTTERFLY_WASHBAG, JUMBO_BAG_VINTAGE_CHRISTMAS"
16807.0,22440,BALLOON WATER BOMB PACK OF 35,personalization,False,none,0.7497,0.9333,0.0444,1.0,0.655,"Personalized: Matches your interest in SET_OF_12_FAIRY, JUMBO_BAG_VINTAGE_CHRISTMAS","SET_OF_12_FAIRY, JUMBO_BAG_VINTAGE_CHRISTMAS"
16807.0,23388,WOODLAND MINI BACKPACK,personalization,False,none,0.7474,0.9833,0.1563,1.0,0.6477,"Personalized: Matches your interest in CABIN_BAG_VINTAGE_PAISLEY, JUMBO_BAG_VINTAGE_CHRISTMAS","CABIN_BAG_VINTAGE_PAISLEY, JUMBO_BAG_VINTAGE_CHRISTMAS"
16807.0,23390,DOLLY GIRL MINI BACKPACK,curation,False,none,0.3208,0.9889,0.3512,0.1808,0.6611,Personalized: Matches your interest in MINI_JIGSAW_DOLLY_GIRL,MINI_JIGSAW_DOLLY_GIRL
16807.0,22567,20 DOLLY PEGS RETROSPOT,curation,False,none,0.3148,0.9778,0.5374,0.1808,0.6908,Personalized: Matches your interest in MINI_JIGSAW_DOLLY_GIRL,MINI_JIGSAW_DOLLY_GIRL
16807.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,promotion,True,promoted,0.0715,1.0,0.4962,0.0496,1.0,Promoted: Featured brand selected for you,VINTAGE_GLASS_T-LIGHT_HOLDER
12721.0,84306,S/3 PINK SQUARE PLANTERS ROSES,personalization,False,none,0.8489,0.8513,0.2264,1.0,0.1442,Personalized: Matches your interest in ENGLISH_ROSE_SCENTED_HANGING,ENGLISH_ROSE_SCENTED_HANGING
12721.0,46775D,SUNSET COLOUR CHUNKY KNITTED THROW,personalization,False,none,0.842,0.888,0.1021,1.0,0.3464,"Personalized: Matches your interest in RED_RETROSPOT_UMBRELLA, PINK_CHRYSANTHEMUMS_ART_FLOWER","RED_RETROSPOT_UMBRELLA, PINK_CHRYSANTHEMUMS_ART_FLOWER"
12721.0,17084P,DRAGONS BLOOD INCENSE,personalization,False,none,0.8393,0.9185,0.0405,1.0,0.3464,Personalized: Matches your interest in ENGLISH_ROSE_SCENTED_HANGING,ENGLISH_ROSE_SCENTED_HANGING
12721.0,17091A,LAVENDER INCENSE IN TIN,personalization,False,none,0.8384,0.835,0.1587,1.0,0.4326,Personalized: Matches your interest in ENGLISH_ROSE_SCENTED_HANGING,ENGLISH_ROSE_SCENTED_HANGING
12721.0,90163B,WHITE ROSEBUD & PEARL NECKLACE,personalization,False,none,0.8377,0.7739,0.1905,1.0,0.091,Personalized: Matches your interest in ENGLISH_ROSE_SCENTED_HANGING,ENGLISH_ROSE_SCENTED_HANGING
12721.0,84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,personalization,False,none,0.8366,0.8697,0.2363,1.0,0.3262,Personalized: Matches your interest in ENGLISH_ROSE_SCENTED_HANGING,ENGLISH_ROSE_SCENTED_HANGING
12721.0,22051,BLUE SCANDINAVIAN PAISLEY WRAP,personalization,False,none,0.8355,0.9328,0.1141,1.0,0.4874,"Personalized: Matches your interest in CABIN_BAG_VINTAGE_PAISLEY, ROLL_WRAP_VINTAGE_CHRISTMAS","CABIN_BAG_VINTAGE_PAISLEY, ROLL_WRAP_VINTAGE_CHRISTMAS"
12721.0,21975,PACK OF 60 DINOSAUR CAKE CASES,curation,False,none,0.4809,0.9898,0.3798,0.4544,0.8322,Personalized: Matches your interest in SET_OF_12_FAIRY,SET_OF_12_FAIRY
12721.0,21976,PACK OF 60 MUSHROOM CAKE CASES,curation,False,none,0.4749,0.9796,0.4521,0.4544,0.7442,Personalized: Matches your interest in SET_OF_12_FAIRY,SET_OF_12_FAIRY
12721.0,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,promotion,True,clearance,0.1093,0.9919,0.0452,0.7828,0.9093,Clearance: Featured brand selected for you,"STAR_WOODEN_CHRISTMAS_DECORATION, SET_OF_SKULL_WALL"
16173.0,22748,POPPY'S PLAYHOUSE KITCHEN,personalization,False,none,0.8567,0.995,0.0738,1.0,0.7719,"Personalized: Matches your interest in RED_POLKADOT_PUDDING_BOWL, RABBIT_EASTER_DECORATION","RED_POLKADOT_PUDDING_BOWL, RABBIT_EASTER_DECORATION"
16173.0,21537,RED RETROSPOT PUDDING BOWL,personalization,False,none,0.8395,0.9698,0.2683,1.0,0.5352,Personalized: Matches your interest in RED_POLKADOT_PUDDING_BOWL,RED_POLKADOT_PUDDING_BOWL
16173.0,22471,TV DINNER TRAY AIR HOSTESS ,personalization,False,none,0.8287,0.9598,0.0788,1.0,0.5499,Personalized: Matches your interest in RED_POLKADOT_PUDDING_BOWL,RED_POLKADOT_PUDDING_BOWL
16173.0,16016,LARGE CHINESE STYLE SCISSOR,personalization,False,none,0.8236,0.9447,0.1428,1.0,0.5499,"Personalized: Matches your interest in WOODEN_FRAME_ANTIQUE_WHITE, RED_POLKADOT_PUDDING_BOWL","WOODEN_FRAME_ANTIQUE_WHITE, RED_POLKADOT_PUDDING_BOWL"
16173.0,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,personalization,False,none,0.8186,0.9246,0.0134,1.0,0.5417,"Personalized: Matches your interest in WALL_ART_VINTAGE_HEART, RED_POLKADOT_PUDDING_BOWL","WALL_ART_VINTAGE_HEART, RED_POLKADOT_PUDDING_BOWL"
16173.0,21763,VINTAGE WOODEN BAR STOOL,personalization,False,none,0.8134,0.8291,0.0864,1.0,0.2112,"Personalized: Matches your interest in WOODEN_FRAME_ANTIQUE_WHITE, RED_POLKADOT_PUDDING_BOWL","WOODEN_FRAME_ANTIQUE_WHITE, RED_POLKADOT_PUDDING_BOWL"
16173.0,21272,SALLE DE BAIN HOOK,personalization,False,none,0.8123,0.9397,0.0915,1.0,0.5519,"Personalized: Matches your interest in EMBROIDERED_RIBBON_REEL_SUSIE, RED_POLKADOT_PUDDING_BOWL","EMBROIDERED_RIBBON_REEL_SUSIE, RED_POLKADOT_PUDDING_BOWL"
16173.0,22820,GIFT BAG BIRTHDAY,curation,False,none,0.5245,0.9347,0.279,0.5463,0.5054,Personalized: Matches your interest in JUMBO_BAG_VINTAGE_CHRISTMAS,JUMBO_BAG_VINTAGE_CHRISTMAS
16173.0,22355,CHARLOTTE BAG SUKI DESIGN,curation,False,none,0.5211,1.0,0.1106,0.5463,0.8396,"Personalized: Matches your interest in JUMBO_BAG_VINTAGE_CHRISTMAS, RED_RETROSPOT_SHOPPER_BAG","JUMBO_BAG_VINTAGE_CHRISTMAS, RED_RETROSPOT_SHOPPER_BAG"
16173.0,22423,REGENCY CAKESTAND 3 TIER,promotion,True,clearance,0.0857,1.0,0.2034,0.4612,0.9782,Clearance: Featured brand selected for you,SET_OF_12_FAIRY
16762.0,23473,WOODLAND SMALL RED FELT HEART,personalization,False,none,0.8407,0.9081,0.1504,1.0,0.4996,"Personalized: Matches your interest in WALL_ART_VINTAGE_HEART, ZINC_METAL_HEART_DECORATION","WALL_ART_VINTAGE_HEART, ZINC_METAL_HEART_DECORATION"
16762.0,21992,VINTAGE PAISLEY STATIONERY SET,personalization,False,none,0.8359,0.9676,0.0231,1.0,0.7061,"Personalized: Matches your interest in CABIN_BAG_VINTAGE_PAISLEY, SET_OF_16_VINTAGE","CABIN_BAG_VINTAGE_PAISLEY, SET_OF_16_VINTAGE"
16762.0,23140,TRIPLE WIRE HOOK IVORY HEART,personalization,False,none,0.8331,0.8973,0.0715,1.0,0.4704,"Personalized: Matches your interest in WALL_ART_VINTAGE_HEART, IVORY_PILLAR_CANDLE_SILVER","WALL_ART_VINTAGE_HEART, IVORY_PILLAR_CANDLE_SILVER"
16762.0,84459B,YELLOW METAL CHICKEN HEART ,personalization,False,none,0.8305,0.9189,0.1764,1.0,0.5417,"Personalized: Matches your interest in ZINC_METAL_HEART_DECORATION, WALL_ART_VINTAGE_HEART","ZINC_METAL_HEART_DECORATION, WALL_ART_VINTAGE_HEART"
16762.0,22642,SET OF 4 NAPKIN CHARMS STARS   ,personalization,False,none,0.829,0.9027,0.3449,1.0,0.5025,Personalized: Matches your interest in SET/20_STRAWBERRY_PAPER_NAPKINS,SET/20_STRAWBERRY_PAPER_NAPKINS
16762.0,23542,70'S ALPHABET WALL ART,personalization,False,none,0.8278,0.9676,0.0,1.0,0.5595,"Personalized: Matches your interest in WOODEN_FRAME_ANTIQUE_WHITE, WALL_ART_VINTAGE_HEART","WOODEN_FRAME_ANTIQUE_WHITE, WALL_ART_VINTAGE_HEART"
16762.0,84968E,SET OF 16 VINTAGE BLACK CUTLERY,personalization,False,none,0.8265,0.8865,0.3123,1.0,0.4116,Personalized: Matches your interest in SET_OF_16_VINTAGE,SET_OF_16_VINTAGE
16762.0,84509B,SET OF 4 FAIRY CAKE PLACEMATS,curation,False,none,0.7288,0.8811,0.3347,0.8486,0.5135,Personalized: Matches your interest in SET_OF_12_FAIRY,SET_OF_12_FAIRY
16762.0,22434,BALLOON PUMP WITH 10 BALLOONS,curation,False,none,0.7248,0.9676,0.1384,0.8486,0.6251,Personalized: Matches your interest in SET_OF_12_FAIRY,SET_OF_12_FAIRY
16762.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,promotion,True,promoted,0.0563,1.0,0.4962,0.0,1.0,Promoted: Featured brand selected for you,
13435.0,40001,WHITE BAMBOO RIBS LAMPSHADE,personalization,False,none,0.8359,0.8792,0.1913,1.0,0.4704,Personalized: Matches your interest in WOODEN_FRAME_ANTIQUE_WHITE,WOODEN_FRAME_ANTIQUE_WHITE
13435.0,79406,FROSTED WHITE BASE ,personalization,False,none,0.8332,0.8322,0.0991,1.0,0.2554,"Personalized: Matches your interest in WOODEN_FRAME_ANTIQUE_WHITE, FRENCH_ENAMEL_CANDLEHOLDER","WOODEN_FRAME_ANTIQUE_WHITE, FRENCH_ENAMEL_CANDLEHOLDER"
13435.0,23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,personalization,False,none,0.8029,0.8389,0.4496,0.9004,0.4276,Personalized: Matches your interest in VINTAGE_GLASS_T-LIGHT_HOLDER,VINTAGE_GLASS_T-LIGHT_HOLDER
13435.0,22904,CALENDAR PAPER CUT DESIGN,personalization,False,none,0.7998,0.9866,0.0709,1.0,0.7205,Personalized: Matches your interest in WOODEN_FRAME_ANTIQUE_WHITE,WOODEN_FRAME_ANTIQUE_WHITE
13435.0,23556,LANDMARK FRAME COVENT GARDEN ,personalization,False,none,0.7958,0.9463,0.0503,1.0,0.5283,"Personalized: Matches your interest in CUPBOARD_3_DRAWER_MA, WOODEN_FRAME_ANTIQUE_WHITE","CUPBOARD_3_DRAWER_MA, WOODEN_FRAME_ANTIQUE_WHITE"
13435.0,23544,WALL ART MID CENTURY MODERN ,personalization,False,none,0.7953,0.906,0.0536,1.0,0.3996,"Personalized: Matches your interest in WALL_ART_VINTAGE_HEART, WOODEN_FRAME_ANTIQUE_WHITE","WALL_ART_VINTAGE_HEART, WOODEN_FRAME_ANTIQUE_WHITE"
13435.0,21769,VINTAGE POST OFFICE CABINET,personalization,False,none,0.7909,0.8389,0.1325,1.0,0.1442,"Personalized: Matches your interest in CUPBOARD_3_DRAWER_MA, WOODEN_FRAME_ANTIQUE_WHITE","CUPBOARD_3_DRAWER_MA, WOODEN_FRAME_ANTIQUE_WHITE"
13435.0,90214A,"LETTER ""A"" BLING KEY RING",curation,False,none,0.4752,0.8389,0.9747,0.3601,0.3554,"Personalized: Matches your interest in LETTER_""A""_BLING_KEY","LETTER_""A""_BLING_KEY"
13435.0,90214V,"LETTER ""V"" BLING KEY RING",curation,False,none,0.4634,0.8456,0.8939,0.3601,0.182,"Personalized: Matches your interest in LETTER_""A""_BLING_KEY","LETTER_""A""_BLING_KEY"
13435.0,71053,WHITE METAL LANTERN,promotion,True,promoted,0.1074,0.9933,0.1688,0.5969,0.7319,Promoted: Featured brand selected for you,SET_OF_10_LANTERNS
16056.0,22684,FRENCH BLUE METAL DOOR SIGN 9,personalization,False,none,0.8659,0.9333,0.4573,1.0,0.5417,Personalized: Matches your interest in KITCHEN_METAL_SIGN,KITCHEN_METAL_SIGN
